[2025-03-11T07:02:55.092+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-11T07:02:55.134+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [queued]>
[2025-03-11T07:02:55.148+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [queued]>
[2025-03-11T07:02:55.149+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 3
[2025-03-11T07:02:55.312+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-10 07:00:00+00:00
[2025-03-11T07:02:55.321+0000] {standard_task_runner.py:63} INFO - Started process 13313 to run task
[2025-03-11T07:02:55.325+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-10T07:00:00+00:00', '--job-id', '56', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info_dag.py', '--cfg-path', '/tmp/tmpn97_eze0']
[2025-03-11T07:02:55.329+0000] {standard_task_runner.py:91} INFO - Job 56: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-11T07:02:55.404+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-10T07:00:00+00:00 [running]> on host a0d797a25898
[2025-03-11T07:04:05.406+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 89 / 1000...30번째 유저 처리중
[2025-03-11T07:04:06.000+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 90 / 1000...30번째 유저 처리중
[2025-03-11T07:04:06.766+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 91 / 1000...31번째 유저 처리중
[2025-03-11T07:04:07.668+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 92 / 1000...31번째 유저 처리중
[2025-03-11T07:04:08.258+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 93 / 1000...31번째 유저 처리중
[2025-03-11T07:04:09.030+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 94 / 1000...32번째 유저 처리중
[2025-03-11T07:04:09.914+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 95 / 1000...32번째 유저 처리중
[2025-03-11T07:04:10.559+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 96 / 1000...32번째 유저 처리중
[2025-03-11T07:04:11.328+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 97 / 1000...33번째 유저 처리중
[2025-03-11T07:04:12.286+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 98 / 1000...33번째 유저 처리중
[2025-03-11T07:04:12.896+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 99 / 1000...33번째 유저 처리중
[2025-03-11T07:04:13.666+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 100 / 1000...34번째 유저 처리중
[2025-03-11T07:04:14.526+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 101 / 1000...34번째 유저 처리중
[2025-03-11T07:04:15.122+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 102 / 1000...34번째 유저 처리중
[2025-03-11T07:04:15.882+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 103 / 1000...35번째 유저 처리중
[2025-03-11T07:04:16.785+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 104 / 1000...35번째 유저 처리중
[2025-03-11T07:04:17.342+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 105 / 1000...35번째 유저 처리중
[2025-03-11T07:04:18.079+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 106 / 1000...36번째 유저 처리중
[2025-03-11T07:04:18.902+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 107 / 1000...36번째 유저 처리중
[2025-03-11T07:04:19.500+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 108 / 1000...36번째 유저 처리중
[2025-03-11T07:04:20.267+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 109 / 1000...37번째 유저 처리중
[2025-03-11T07:04:21.073+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 110 / 1000...37번째 유저 처리중
[2025-03-11T07:04:21.664+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 111 / 1000...37번째 유저 처리중
[2025-03-11T07:04:22.452+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 112 / 1000...38번째 유저 처리중
[2025-03-11T07:04:23.420+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 113 / 1000...38번째 유저 처리중
[2025-03-11T07:04:23.953+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 114 / 1000...38번째 유저 처리중
[2025-03-11T07:04:24.726+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 115 / 1000...39번째 유저 처리중
[2025-03-11T07:04:25.485+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 116 / 1000...39번째 유저 처리중
[2025-03-11T07:04:26.041+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 117 / 1000...39번째 유저 처리중
[2025-03-11T07:04:26.802+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 118 / 1000...40번째 유저 처리중
[2025-03-11T07:04:27.606+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 119 / 1000...40번째 유저 처리중
[2025-03-11T07:04:28.135+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 120 / 1000...40번째 유저 처리중
[2025-03-11T07:04:28.858+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 121 / 1000...41번째 유저 처리중
[2025-03-11T07:04:30.398+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 122 / 1000...41번째 유저 처리중
[2025-03-11T07:04:31.009+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 123 / 1000...41번째 유저 처리중
[2025-03-11T07:04:31.774+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 124 / 1000...42번째 유저 처리중
[2025-03-11T07:04:32.617+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 125 / 1000...42번째 유저 처리중
[2025-03-11T07:04:33.221+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 126 / 1000...42번째 유저 처리중
[2025-03-11T07:04:33.994+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 127 / 1000...43번째 유저 처리중
[2025-03-11T07:04:35.033+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 128 / 1000...43번째 유저 처리중
[2025-03-11T07:04:35.630+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 129 / 1000...43번째 유저 처리중
[2025-03-11T07:04:36.369+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 130 / 1000...44번째 유저 처리중
[2025-03-11T07:04:37.213+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 131 / 1000...44번째 유저 처리중
[2025-03-11T07:04:37.824+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 132 / 1000...44번째 유저 처리중
[2025-03-11T07:04:38.611+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 133 / 1000...45번째 유저 처리중
[2025-03-11T07:04:39.853+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 134 / 1000...45번째 유저 처리중
[2025-03-11T07:04:40.457+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 135 / 1000...45번째 유저 처리중
[2025-03-11T07:04:41.234+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 136 / 1000...46번째 유저 처리중
[2025-03-11T07:04:42.177+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 137 / 1000...46번째 유저 처리중
[2025-03-11T07:04:42.764+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 138 / 1000...46번째 유저 처리중
[2025-03-11T07:04:43.510+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 139 / 1000...47번째 유저 처리중
[2025-03-11T07:04:44.653+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 140 / 1000...47번째 유저 처리중
[2025-03-11T07:04:45.265+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 141 / 1000...47번째 유저 처리중
[2025-03-11T07:04:45.978+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 142 / 1000...48번째 유저 처리중
[2025-03-11T07:04:47.397+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 143 / 1000...48번째 유저 처리중
[2025-03-11T07:04:48.008+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 144 / 1000...48번째 유저 처리중
[2025-03-11T07:04:48.744+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 145 / 1000...49번째 유저 처리중
[2025-03-11T07:04:49.588+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 146 / 1000...49번째 유저 처리중
[2025-03-11T07:04:50.191+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 147 / 1000...49번째 유저 처리중
[2025-03-11T07:04:50.970+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 148 / 1000...50번째 유저 처리중
[2025-03-11T07:04:51.936+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 149 / 1000...50번째 유저 처리중
[2025-03-11T07:04:52.546+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 150 / 1000...50번째 유저 처리중
[2025-03-11T07:04:53.321+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 151 / 1000...51번째 유저 처리중
[2025-03-11T07:04:54.125+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 152 / 1000...51번째 유저 처리중
[2025-03-11T07:04:54.725+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 153 / 1000...51번째 유저 처리중
[2025-03-11T07:04:55.501+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 154 / 1000...52번째 유저 처리중
[2025-03-11T07:04:56.316+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 155 / 1000...52번째 유저 처리중
[2025-03-11T07:04:56.922+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 156 / 1000...52번째 유저 처리중
[2025-03-11T07:04:57.676+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 157 / 1000...53번째 유저 처리중
[2025-03-11T07:04:59.077+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 158 / 1000...53번째 유저 처리중
[2025-03-11T07:04:59.685+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 159 / 1000...53번째 유저 처리중
[2025-03-11T07:05:00.507+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 160 / 1000...54번째 유저 처리중
[2025-03-11T07:05:01.411+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 161 / 1000...54번째 유저 처리중
[2025-03-11T07:05:02.051+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 162 / 1000...54번째 유저 처리중
[2025-03-11T07:05:02.809+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 163 / 1000...55번째 유저 처리중
[2025-03-11T07:05:04.030+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 164 / 1000...55번째 유저 처리중
[2025-03-11T07:05:04.623+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 165 / 1000...55번째 유저 처리중
[2025-03-11T07:05:05.387+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 166 / 1000...56번째 유저 처리중
[2025-03-11T07:05:06.483+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 167 / 1000...56번째 유저 처리중
[2025-03-11T07:05:07.101+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 168 / 1000...56번째 유저 처리중
[2025-03-11T07:05:07.880+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 169 / 1000...57번째 유저 처리중
[2025-03-11T07:05:09.048+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 170 / 1000...57번째 유저 처리중
[2025-03-11T07:05:09.643+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 171 / 1000...57번째 유저 처리중
[2025-03-11T07:05:10.426+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 172 / 1000...58번째 유저 처리중
[2025-03-11T07:05:11.536+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 173 / 1000...58번째 유저 처리중
[2025-03-11T07:05:12.154+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 174 / 1000...58번째 유저 처리중
[2025-03-11T07:05:12.949+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 175 / 1000...59번째 유저 처리중
[2025-03-11T07:05:14.142+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 176 / 1000...59번째 유저 처리중
[2025-03-11T07:05:14.743+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 177 / 1000...59번째 유저 처리중
[2025-03-11T07:05:15.520+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 178 / 1000...60번째 유저 처리중
[2025-03-11T07:05:16.418+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 179 / 1000...60번째 유저 처리중
[2025-03-11T07:05:16.989+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 180 / 1000...60번째 유저 처리중
[2025-03-11T07:05:17.757+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 181 / 1000...61번째 유저 처리중
[2025-03-11T07:05:18.544+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 182 / 1000...61번째 유저 처리중
[2025-03-11T07:05:19.111+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 183 / 1000...61번째 유저 처리중
[2025-03-11T07:05:19.838+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 184 / 1000...62번째 유저 처리중
[2025-03-11T07:05:20.673+0000] {collect_match_info_dag.py:50} INFO - [test_5010efba3682683b12924285f5b57fddd72020c6ab59dd21296f0ee0c67d1cf2efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 185 / 1000...62번째 유저 처리중
