[2025-03-09T09:12:18.497+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T09:12:18.538+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.552+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.553+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 3
[2025-03-09T09:12:18.566+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T09:12:18.574+0000] {standard_task_runner.py:63} INFO - Started process 14788 to run task
[2025-03-09T09:12:18.578+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '46', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmpwa5jpe54']
[2025-03-09T09:12:18.581+0000] {standard_task_runner.py:91} INFO - Job 46: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T09:12:18.645+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T09:13:25.505+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 88 / 1000...30번째 유저 처리중
[2025-03-09T09:13:26.298+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 89 / 1000...30번째 유저 처리중
[2025-03-09T09:13:26.866+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 90 / 1000...30번째 유저 처리중
[2025-03-09T09:13:27.614+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 91 / 1000...31번째 유저 처리중
[2025-03-09T09:13:28.558+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 92 / 1000...31번째 유저 처리중
[2025-03-09T09:13:29.166+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 93 / 1000...31번째 유저 처리중
[2025-03-09T09:13:29.913+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 94 / 1000...32번째 유저 처리중
[2025-03-09T09:13:30.793+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 95 / 1000...32번째 유저 처리중
[2025-03-09T09:13:31.389+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 96 / 1000...32번째 유저 처리중
[2025-03-09T09:13:32.144+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 97 / 1000...33번째 유저 처리중
[2025-03-09T09:13:32.987+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 98 / 1000...33번째 유저 처리중
[2025-03-09T09:13:33.547+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 99 / 1000...33번째 유저 처리중
[2025-03-09T09:13:34.313+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 100 / 1000...34번째 유저 처리중
[2025-03-09T09:13:35.082+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 101 / 1000...34번째 유저 처리중
[2025-03-09T09:13:35.640+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 102 / 1000...34번째 유저 처리중
[2025-03-09T09:13:36.368+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 103 / 1000...35번째 유저 처리중
[2025-03-09T09:13:37.378+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 104 / 1000...35번째 유저 처리중
[2025-03-09T09:13:37.977+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 105 / 1000...35번째 유저 처리중
[2025-03-09T09:13:38.670+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 106 / 1000...36번째 유저 처리중
[2025-03-09T09:13:39.477+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 107 / 1000...36번째 유저 처리중
[2025-03-09T09:13:40.037+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 108 / 1000...36번째 유저 처리중
[2025-03-09T09:13:40.758+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 109 / 1000...37번째 유저 처리중
[2025-03-09T09:13:41.564+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 110 / 1000...37번째 유저 처리중
[2025-03-09T09:13:42.128+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 111 / 1000...37번째 유저 처리중
[2025-03-09T09:13:42.828+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 112 / 1000...38번째 유저 처리중
[2025-03-09T09:13:44.196+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 113 / 1000...38번째 유저 처리중
[2025-03-09T09:13:44.814+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 114 / 1000...38번째 유저 처리중
[2025-03-09T09:13:45.530+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 115 / 1000...39번째 유저 처리중
[2025-03-09T09:13:46.383+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 116 / 1000...39번째 유저 처리중
[2025-03-09T09:13:46.989+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 117 / 1000...39번째 유저 처리중
[2025-03-09T09:13:47.741+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 118 / 1000...40번째 유저 처리중
[2025-03-09T09:13:48.825+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 119 / 1000...40번째 유저 처리중
[2025-03-09T09:13:49.424+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 120 / 1000...40번째 유저 처리중
[2025-03-09T09:13:50.158+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 121 / 1000...41번째 유저 처리중
[2025-03-09T09:13:50.944+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 122 / 1000...41번째 유저 처리중
[2025-03-09T09:13:51.538+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 123 / 1000...41번째 유저 처리중
[2025-03-09T09:13:52.258+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 124 / 1000...42번째 유저 처리중
[2025-03-09T09:13:53.551+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 125 / 1000...42번째 유저 처리중
[2025-03-09T09:13:54.116+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 126 / 1000...42번째 유저 처리중
[2025-03-09T09:13:54.834+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 127 / 1000...43번째 유저 처리중
[2025-03-09T09:13:55.674+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 128 / 1000...43번째 유저 처리중
[2025-03-09T09:13:56.274+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 129 / 1000...43번째 유저 처리중
[2025-03-09T09:13:56.968+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 130 / 1000...44번째 유저 처리중
[2025-03-09T09:13:57.802+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 131 / 1000...44번째 유저 처리중
[2025-03-09T09:13:58.396+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 132 / 1000...44번째 유저 처리중
[2025-03-09T09:13:59.112+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 133 / 1000...45번째 유저 처리중
[2025-03-09T09:13:59.907+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 134 / 1000...45번째 유저 처리중
[2025-03-09T09:14:00.497+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 135 / 1000...45번째 유저 처리중
[2025-03-09T09:14:01.180+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 136 / 1000...46번째 유저 처리중
[2025-03-09T09:14:01.921+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 137 / 1000...46번째 유저 처리중
[2025-03-09T09:14:02.529+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 138 / 1000...46번째 유저 처리중
[2025-03-09T09:14:03.271+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 139 / 1000...47번째 유저 처리중
[2025-03-09T09:14:04.055+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 140 / 1000...47번째 유저 처리중
[2025-03-09T09:14:04.648+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 141 / 1000...47번째 유저 처리중
[2025-03-09T09:14:05.409+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 142 / 1000...48번째 유저 처리중
[2025-03-09T09:14:06.460+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 143 / 1000...48번째 유저 처리중
[2025-03-09T09:14:07.021+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 144 / 1000...48번째 유저 처리중
[2025-03-09T09:14:07.788+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 145 / 1000...49번째 유저 처리중
[2025-03-09T09:14:08.906+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 146 / 1000...49번째 유저 처리중
[2025-03-09T09:14:09.467+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 147 / 1000...49번째 유저 처리중
[2025-03-09T09:14:10.223+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 148 / 1000...50번째 유저 처리중
[2025-03-09T09:14:11.248+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 149 / 1000...50번째 유저 처리중
[2025-03-09T09:14:11.775+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 150 / 1000...50번째 유저 처리중
[2025-03-09T09:14:12.495+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 151 / 1000...51번째 유저 처리중
[2025-03-09T09:14:13.315+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 152 / 1000...51번째 유저 처리중
[2025-03-09T09:14:13.906+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 153 / 1000...51번째 유저 처리중
[2025-03-09T09:14:14.634+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 154 / 1000...52번째 유저 처리중
[2025-03-09T09:14:15.617+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 155 / 1000...52번째 유저 처리중
[2025-03-09T09:14:16.209+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 156 / 1000...52번째 유저 처리중
[2025-03-09T09:14:16.893+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 157 / 1000...53번째 유저 처리중
[2025-03-09T09:14:17.696+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 158 / 1000...53번째 유저 처리중
[2025-03-09T09:14:18.254+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 159 / 1000...53번째 유저 처리중
[2025-03-09T09:14:18.949+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 160 / 1000...54번째 유저 처리중
[2025-03-09T09:14:19.770+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 161 / 1000...54번째 유저 처리중
[2025-03-09T09:14:20.329+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 162 / 1000...54번째 유저 처리중
[2025-03-09T09:14:21.021+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 163 / 1000...55번째 유저 처리중
[2025-03-09T09:14:22.107+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 164 / 1000...55번째 유저 처리중
[2025-03-09T09:14:22.708+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 165 / 1000...55번째 유저 처리중
[2025-03-09T09:14:23.480+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 166 / 1000...56번째 유저 처리중
[2025-03-09T09:14:24.752+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 167 / 1000...56번째 유저 처리중
[2025-03-09T09:14:25.354+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 168 / 1000...56번째 유저 처리중
[2025-03-09T09:14:26.120+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 169 / 1000...57번째 유저 처리중
[2025-03-09T09:14:27.326+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 170 / 1000...57번째 유저 처리중
[2025-03-09T09:14:27.895+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 171 / 1000...57번째 유저 처리중
[2025-03-09T09:14:28.643+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 172 / 1000...58번째 유저 처리중
[2025-03-09T09:14:29.778+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 173 / 1000...58번째 유저 처리중
[2025-03-09T09:14:30.417+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 174 / 1000...58번째 유저 처리중
[2025-03-09T09:14:31.106+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 175 / 1000...59번째 유저 처리중
[2025-03-09T09:14:32.010+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 176 / 1000...59번째 유저 처리중
[2025-03-09T09:14:32.604+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 177 / 1000...59번째 유저 처리중
[2025-03-09T09:14:33.377+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 178 / 1000...60번째 유저 처리중
[2025-03-09T09:14:34.512+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 179 / 1000...60번째 유저 처리중
[2025-03-09T09:14:35.114+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 180 / 1000...60번째 유저 처리중
[2025-03-09T09:14:35.866+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 181 / 1000...61번째 유저 처리중
[2025-03-09T09:14:37.191+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 182 / 1000...61번째 유저 처리중
[2025-03-09T09:14:37.748+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 183 / 1000...61번째 유저 처리중
[2025-03-09T09:14:38.475+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 184 / 1000...62번째 유저 처리중
[2025-03-09T09:14:39.732+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 185 / 1000...62번째 유저 처리중
[2025-03-09T09:14:40.333+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 186 / 1000...62번째 유저 처리중
[2025-03-09T09:14:41.086+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 187 / 1000...63번째 유저 처리중
[2025-03-09T09:14:41.909+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 188 / 1000...63번째 유저 처리중
